Name,State,YEAR,Region_type,FAH,FAFH,Total nominal food sales,FAH.1,FAFH.1,Total constant dollar food sales,NUMBER_OF_EVENTS,DAMAGE_PROPERTY,DAMAGE_CROPS,diversity,tons,FAH_diff,FAH_percent_change,FAFH_diff,FAFH_percent_change,Total nominal food sales_diff,Total nominal food sales_percent_change,Total constant dollar food sales_diff,Total constant dollar food sales_percent_change,NUMBER_OF_EVENTS_diff,NUMBER_OF_EVENTS_percent_change,DAMAGE_PROPERTY_diff,DAMAGE_PROPERTY_percent_change,DAMAGE_CROPS_diff,DAMAGE_CROPS_percent_change,diversity_diff,diversity_percent_change,tons_diff,tons_percent_change
Mount Pleasant,MICHIGAN,2015,CSA,20858.57,19286.72,40145.29,"10,039.67","9,172.64",19212.31,878,79924000.0,0.0,0.6276514828839124,1889.514547849906,550.4300000000003,2.7103910057740377,1476.5300000000025,8.290366357686253,2026.9599999999991,5.317546702596876,610.890000000003,3.2841041167825047,-336.0,-27.67710049423394,-1800450000.0,-95.74956896872644,0.0,,9.598094811602564e-05,0.015294415843691844,29.797289237809082,1.602248357906122
Mountain Home,OREGON,2013,CSA,8786.57,7516.15,16302.72,"4,380.72","3,766.30",8147.02,290,8926000.0,100000.0,0.5085436839477733,2621.479614026736,136.07999999999993,1.5730900792902958,574.4399999999996,8.275194440562906,710.5199999999986,4.55689383153115,242.4300000000003,3.0669522391420623,-213.0,-42.34592445328032,-21805600.0,-70.95497793801819,67000.0,203.03030303030303,0.0021672881048337977,0.42799943335154467,-278.76647125001045,-9.61182130941175
Mountain Home,OREGON,2014,CSA,9087.28,8069.57,17156.85,"4,424.93","3,947.58",8372.52,399,3358000.0,0.0,0.5013386642401139,2908.144342514074,300.71000000000095,3.422382112701561,553.4200000000001,7.363078171670345,854.1299999999992,5.239187080438112,225.5,2.767883226013934,109.0,37.58620689655172,-5568000.0,-62.37956531481066,-100000.0,-100.0,-0.00720501970765941,-1.4167946501129625,286.6647284873384,10.935226310877377
Mountain Home,OREGON,2015,CSA,8995.72,8956.45,17952.17,"4,329.83","4,259.63",8589.46,381,23718000.0,0.0,0.5015594226970768,2935.1530887678937,-91.56000000000131,-1.0075622188377764,886.880000000001,10.990424520761334,795.3199999999997,4.63558287214727,216.9399999999987,2.591095631900542,-18.0,-4.511278195488721,20360000.0,606.3132817153067,0.0,,0.00022075845696289953,0.04403379844990507,27.00874625381948,0.9287278440405888
Muncie,INDIANA,2013,CSA,13474.31,11605.5,25079.82,"6,717.89","5,815.45",12533.34,1182,6276600.0,226750.0,0.5780342580361184,8702.4463,309.6299999999992,2.351975133463169,626.4699999999993,5.706059642791761,936.1100000000006,3.8772417329399733,291.4899999999998,2.3810943607379675,-414.0,-25.93984962406015,-66772250.0,-91.40766760873032,211750.0,1411.6666666666667,-0.002838223922501437,-0.4886139403490697,-806.8360999999986,-8.484721202516798
Muncie,INDIANA,2014,CSA,14324.59,12432.72,26757.31,"6,975.18","6,082.01",13057.19,1209,75312850.0,136500.0,0.5904863872461528,10059.707599999998,850.2800000000007,6.310378787485238,827.2199999999993,7.127827323251901,1677.4900000000016,6.688604623159189,523.8500000000004,4.179652032099979,27.0,2.284263959390853,69036250.0,1099.898830577064,-90250.0,-39.801543550165384,0.012452129210034357,2.154219933666335,1357.2612999999983,15.596319163727546
Muncie,INDIANA,2015,CSA,14439.58,13518.5,27958.08,"6,950.07","6,429.31",13379.38,1315,4195600.0,1152750.0,0.5856414979183722,10360.600599999998,114.98999999999978,0.8027454887015839,1085.7800000000007,8.733245822314029,1200.7700000000004,4.487633472871533,322.1899999999987,2.4675293841936785,106.0,8.767576509511986,-71117250.0,-94.42910472781205,1016250.0,744.5054945054945,-0.004844889327780599,-0.8204912818355892,300.89300000000003,2.9910710327206713
Murfreesboro,TENNESSEE,2013,CSA,15605.61,12623.51,28229.12,"7,780.49","6,325.57",14106.05,1121,92006000.0,2071000.0,0.612196482812802,1768.6367,-95.84000000000015,-0.6103894863213277,788.3400000000001,6.660994307644086,692.5,2.514832975143655,149.84999999999854,1.0737163411243644,-432.0,-27.817128139085646,6144250.0,7.155980398722361,1659000.0,402.6699029126213,-0.01470344353054065,-2.3454211609665765,-51.45530000000008,-2.8270713788094315
Murfreesboro,TENNESSEE,2014,CSA,16152.22,13840.78,29993.01,"7,865.12","6,770.83",14635.94,1143,57254000.0,3000.0,0.6186620551926328,1985.9807,546.6099999999988,3.5026506493498033,1217.2700000000004,9.642880625119332,1763.8899999999994,6.2484767502493765,529.8900000000012,3.756473286284967,22.0,1.9625334522747506,-34752000.0,-37.77144968806382,-2068000.0,-99.85514244326413,0.0064655723798308085,1.0561270051935079,217.34400000000005,12.288787177151761
Murfreesboro,TENNESSEE,2015,CSA,16419.3,14862.4,31281.7,"7,902.96","7,068.46",14971.42,1180,78686250.0,2110000.0,0.6174526950763803,2037.1488,267.0799999999999,1.6535188351817887,1021.619999999999,7.381231404588462,1288.6900000000023,4.296634449159997,335.47999999999956,2.2921657235544846,37.0,3.2370953630796118,21432250.0,37.43362909141719,2107000.0,70233.33333333334,-0.0012093601162525003,-0.19547992415276383,51.16809999999987,2.5764651187194287
Muscle Shoals,ALABAMA,2013,MSA,10204.54,7899.0,18103.54,"5,087.67","3,958.14",9045.82,935,8394450.0,6000.0,0.7923115221926719,865.7992572578105,371.9400000000005,3.78272277932592,398.77999999999975,5.316910703952682,770.7200000000012,4.44659322603016,260.6999999999989,2.967517802830222,-788.0,-45.7341845618108,949400.0,12.752097030913156,1000.0,19.999999999999996,-0.007362222581146494,-0.9206532825744906,22.727049412046085,2.6957417408075557
Muscle Shoals,ALABAMA,2014,MSA,10592.28,8547.42,19139.7,"5,157.77","4,181.35",9339.12,890,38215160.0,0.0,0.8008818141117674,887.128062301375,387.7399999999998,3.7996813183151845,648.4200000000001,8.208887200911509,1036.1599999999999,5.723521477014981,293.3000000000011,3.2423815640815423,-45.0,-4.8128342245989275,29820710.0,355.24316661603797,-6000.0,-100.0,0.00857029191909553,1.081682100921344,21.328805043564557,2.4634815593533643
Muscle Shoals,ALABAMA,2015,MSA,10961.59,9236.09,20197.68,"5,276.04","4,392.62",9668.67,892,14794500.0,0.0,0.8004581650637347,903.2981629171596,369.3099999999995,3.4865958981446843,688.6700000000001,8.057051133558435,1057.9799999999996,5.527672847536791,329.5499999999993,3.5287050600056435,2.0,0.22471910112360494,-23420660.0,-61.28630627217052,0.0,,-0.00042364904803271486,-0.05289782344509719,16.170100615784577,1.822747053434015
Muskegon,MICHIGAN,2013,CSA,19056.58,16959.79,36016.37,"9,501.04","8,498.45",17999.49,1216,197171500.0,5000.0,0.6440038084987069,3369.5365999999995,606.6200000000026,3.2879204074155233,847.0600000000013,5.257085546645435,1453.6700000000055,4.205892479464879,471.34000000000015,2.689045906156662,224.0,22.580645161290324,152898280.0,345.35161436191004,-152795000.0,-99.9967277486911,-0.003981717478032776,-0.6144762989930941,-228.82230000000072,-6.3590738544729515
Muskegon,MICHIGAN,2014,CSA,20308.14,17810.19,38118.33,"9,888.78","8,712.64",18601.42,1214,1880374000.0,0.0,0.6516192281810255,3659.349199999999,1251.5599999999977,6.567600272451801,850.3999999999978,5.014213029760373,2101.959999999999,5.836123962520379,601.9299999999967,3.3441503064808975,-2.0,-0.164473684210531,1683202500.0,853.674339344175,-5000.0,-100.0,0.007615419682318603,1.1825115910527817,289.81259999999975,8.600963111663473
Muskegon,MICHIGAN,2015,CSA,20858.57,19286.72,40145.29,"10,039.67","9,172.64",19212.31,878,79924000.0,0.0,0.6454883798414122,3687.599399999999,550.4300000000003,2.7103910057740377,1476.5300000000025,8.290366357686253,2026.9599999999991,5.317546702596876,610.890000000003,3.2841041167825047,-336.0,-27.67710049423394,-1800450000.0,-95.74956896872644,0.0,,-0.006130848339613304,-0.9408636323896324,28.25019999999995,0.7720006606639185
Muskogee,OKLAHOMA,2013,CSA,7730.53,6404.14,14134.67,"3,854.21","3,209.08",7063.29,2212,2022424300.0,468000000.0,0.5861627167525256,2848.1046,-59.19000000000051,-0.7598475940085225,402.53999999999996,6.707211410290581,343.35000000000036,2.4896094064962737,72.88000000000011,1.042571179659002,355.0,19.116855142703294,1511242100.0,295.63668296744294,323000000.0,222.75862068965515,0.049196252932044326,9.161885563954254,-161.2871999999993,-5.359461669298071
Muskogee,OKLAHOMA,2014,CSA,7794.32,6929.89,14724.21,"3,795.34","3,390.06",7185.4,1440,9793000.0,0.0,0.5366869428138025,3232.8307,63.789999999999964,0.825169813712634,525.75,8.209533208205944,589.539999999999,4.170879122045301,122.10999999999967,1.7287977698777768,-772.0,-34.9005424954792,-2012631300.0,-99.51577915672789,-468000000.0,-100.0,-0.049475773938723155,-8.44062109798286,384.72609999999986,13.508145030909313
Muskogee,OKLAHOMA,2015,CSA,7623.37,7534.61,15157.98,"3,669.29","3,583.41",7252.7,2057,122719900.0,0.0,0.5354123141386549,3280.3149,-170.94999999999982,-2.1932638126225257,604.7199999999993,8.726256838131619,433.77000000000044,2.9459645033587556,67.30000000000018,0.9366214824505281,617.0,42.847222222222214,112926900.0,1153.1389768201777,0.0,,-0.0012746286751476044,-0.23749947566542584,47.48419999999987,1.46881183725458
Myrtle Beach,NORTH CAROLINA,2013,CSA,21042.8,18380.44,39423.23,"10,491.30","9,210.33",19701.64,1237,48276450.0,38000.0,0.6397680812681044,424.4396679203837,507.22999999999956,2.4700069197007846,941.4799999999996,5.39871643721872,1448.6900000000023,3.814898086981433,445.5099999999984,2.3136009156564663,-678.0,-35.40469973890339,1219800.0,2.592194726993946,37500.0,7500.0,-0.005243495748254112,-0.8129304860711284,-15.384304039914923,-3.4978320920860617
Myrtle Beach,NORTH CAROLINA,2014,CSA,21645.61,20065.2,41710.81,"10,540.05","9,815.77",20355.83,1557,54504200.0,116000.0,0.6470867793217333,450.9062750257901,602.8100000000013,2.86468530803885,1684.760000000002,9.166048255645688,2287.5799999999945,5.802619420072874,654.1900000000023,3.3204849951577797,320.0,25.869037995149547,6227750.0,12.900182179924169,78000.0,205.26315789473685,0.007318698053628947,1.1439611115206416,26.466607105406354,6.235658235028807
Myrtle Beach,NORTH CAROLINA,2015,CSA,21859.01,21809.88,43668.88,"10,521.20","10,372.64",20893.84,1384,25624350.0,7000.0,0.6487187228924223,457.1185001134803,213.39999999999782,0.9858812017771612,1744.6800000000003,8.695054123557199,1958.0699999999997,4.694394570616112,538.0099999999984,2.6430265923816254,-173.0,-11.111111111111116,-28879850.0,-52.986467097948406,-109000.0,-93.96551724137932,0.0016319435706889651,0.25219856483538194,6.2122250876902285,1.3777198126894374
Naperville,WISCONSIN,2013,CSA,11685.78,9394.4,21080.18,"5,826.18","4,707.48",10533.66,1272,47620600.0,289000.0,0.6483276933638439,17857.216978129396,442.78000000000065,3.938272703015211,547.9799999999996,6.194370151993689,990.7700000000004,4.931802377471506,350.03000000000065,3.4371830084164445,-186.0,-12.757201646090532,14930200.0,45.67151212588405,53000.0,22.457627118644076,-0.007843224234068802,-1.195302020208544,-170.66069742576292,-0.9466488540532447
Naperville,WISCONSIN,2014,CSA,12254.83,10092.1,22346.93,"5,967.33","4,937.00",10904.33,1285,51074500.0,3511000.0,0.6674957574565369,19788.32326758624,569.0499999999993,4.869593642871939,697.7000000000007,7.426764881205838,1266.75,6.009199162435985,370.6700000000001,3.5189098565930665,13.0,1.0220125786163603,3453900.0,7.252953553714159,3222000.0,1114.878892733564,0.019168064092693005,2.9565394612776297,1931.1062894568422,10.814150333850803
Naperville,WISCONSIN,2015,CSA,13065.07,10990.32,24055.39,"6,288.49","5,226.93",11515.42,824,8732600.0,6000.0,0.6448833216002743,19984.66442668035,810.2399999999998,6.611597223298893,898.2199999999993,8.900228891905538,1708.4599999999991,7.645166472531129,611.0900000000001,5.604104057745873,-461.0,-35.87548638132295,-42341900.0,-82.90223105463588,-3505000.0,-99.82910851609228,-0.022612435856262603,-3.38765237136881,196.34115909411048,0.9922071538811084
Naples,FLORIDA,2013,CSA,48943.53,47608.85,96552.38,"24,401.76","23,856.53",48258.29,867,64202000.0,41260000.0,0.5485056132842568,106.9444781592032,2042.989999999998,4.356005282668374,3530.220000000001,8.008914977620684,5573.210000000006,6.12580879777207,2104.529999999999,4.559823511670547,-539.0,-38.335704125177806,-64736850.0,-50.20740451772294,40950000.0,13209.677419354839,-0.015334963945787039,-2.7197340108302437,15.8561796227783,17.407482495062343
Naples,FLORIDA,2014,CSA,50031.11,53188.36,103219.46,"24,362.00","26,019.42",50381.42,1121,210238290.0,0.0,0.5646538369236329,105.4603897490899,1087.5800000000017,2.2221118909894866,5579.510000000002,11.719480726797649,6667.080000000002,6.90514309434942,2123.1299999999974,4.399513534358546,254.0,29.296424452133785,146036290.0,227.46377059904677,-41260000.0,-100.0,0.01614822363937607,2.9440398144125135,-1.4840884101133014,-1.387718595348153
Naples,FLORIDA,2015,CSA,50546.08,59382.54,109928.63,"24,328.89","28,241.96",52570.84,1200,26002900.0,1000500.0,0.5639108711551196,109.44444531112924,514.9700000000012,1.0292995698076624,6194.18,11.645743542384078,6709.169999999998,6.4999080599724035,2189.4199999999983,4.345689343412706,79.0,7.047279214986624,-184235390.0,-87.6317011520594,1000500.0,inf,-0.0007429657685132929,-0.13157898165735427,3.9840555620393445,3.7777743582383616
Nashville,TENNESSEE,2013,CSA,15605.61,12623.51,28229.12,"7,780.49","6,325.57",14106.05,1121,92006000.0,2071000.0,0.612196482812802,1768.6367,-95.84000000000015,-0.6103894863213277,788.3400000000001,6.660994307644086,692.5,2.514832975143655,149.84999999999854,1.0737163411243644,-432.0,-27.817128139085646,6144250.0,7.155980398722361,1659000.0,402.6699029126213,-0.01470344353054065,-2.3454211609665765,-51.45530000000008,-2.8270713788094315
Nashville,TENNESSEE,2014,CSA,16152.22,13840.78,29993.01,"7,865.12","6,770.83",14635.94,1143,57254000.0,3000.0,0.6186620551926328,1985.9807,546.6099999999988,3.5026506493498033,1217.2700000000004,9.642880625119332,1763.8899999999994,6.2484767502493765,529.8900000000012,3.756473286284967,22.0,1.9625334522747506,-34752000.0,-37.77144968806382,-2068000.0,-99.85514244326413,0.0064655723798308085,1.0561270051935079,217.34400000000005,12.288787177151761
Nashville,TENNESSEE,2015,CSA,16419.3,14862.4,31281.7,"7,902.96","7,068.46",14971.42,1180,78686250.0,2110000.0,0.6174526950763803,2037.1488,267.0799999999999,1.6535188351817887,1021.619999999999,7.381231404588462,1288.6900000000023,4.296634449159997,335.47999999999956,2.2921657235544846,37.0,3.2370953630796118,21432250.0,37.43362909141719,2107000.0,70233.33333333334,-0.0012093601162525003,-0.19547992415276383,51.16809999999987,2.5764651187194287
Neenah,WISCONSIN,2013,CSA,11685.78,9394.4,21080.18,"5,826.18","4,707.48",10533.66,1272,47620600.0,289000.0,0.6828973682578741,2289.96720384431,442.78000000000065,3.938272703015211,547.9799999999996,6.194370151993689,990.7700000000004,4.931802377471506,350.03000000000065,3.4371830084164445,-186.0,-12.757201646090532,14930200.0,45.67151212588405,53000.0,22.457627118644076,-0.007397840336822448,-1.0716922621964886,-12.37851161145909,-0.5376478227557824
Neenah,WISCONSIN,2014,CSA,12254.83,10092.1,22346.93,"5,967.33","4,937.00",10904.33,1285,51074500.0,3511000.0,0.6842340801147588,2504.729535228975,569.0499999999993,4.869593642871939,697.7000000000007,7.426764881205838,1266.75,6.009199162435985,370.6700000000001,3.5189098565930665,13.0,1.0220125786163603,3453900.0,7.252953553714159,3222000.0,1114.878892733564,0.0013367118568847758,0.19574125176302637,214.76233138466478,9.378402058515501
Neenah,WISCONSIN,2015,CSA,13065.07,10990.32,24055.39,"6,288.49","5,226.93",11515.42,824,8732600.0,6000.0,0.6829585992268528,2526.582402370549,810.2399999999998,6.611597223298893,898.2199999999993,8.900228891905538,1708.4599999999991,7.645166472531129,611.0900000000001,5.604104057745873,-461.0,-35.87548638132295,-42341900.0,-82.90223105463588,-3505000.0,-99.82910851609228,-0.0012754808879060775,-0.1864100203386787,21.85286714157428,0.8724641456977267
New Bern,NORTH CAROLINA,2013,CSA,21042.8,18380.44,39423.23,"10,491.30","9,210.33",19701.64,1237,48276450.0,38000.0,0.5765287063013919,926.4571370996684,507.22999999999956,2.4700069197007846,941.4799999999996,5.39871643721872,1448.6900000000023,3.814898086981433,445.5099999999984,2.3136009156564663,-678.0,-35.40469973890339,1219800.0,2.592194726993946,37500.0,7500.0,-0.008999733496358409,-1.5370275608588835,-21.502394788824404,-2.2682819324563397
New Bern,NORTH CAROLINA,2014,CSA,21645.61,20065.2,41710.81,"10,540.05","9,815.77",20355.83,1557,54504200.0,116000.0,0.5855039651652585,970.4872713982857,602.8100000000013,2.86468530803885,1684.760000000002,9.166048255645688,2287.5799999999945,5.802619420072874,654.1900000000023,3.3204849951577797,320.0,25.869037995149547,6227750.0,12.900182179924169,78000.0,205.26315789473685,0.00897525886386663,1.5567757105185098,44.03013429861721,4.752527940629436
New Bern,NORTH CAROLINA,2015,CSA,21859.01,21809.88,43668.88,"10,521.20","10,372.64",20893.84,1384,25624350.0,7000.0,0.5867819298014841,986.9044290743204,213.39999999999782,0.9858812017771612,1744.6800000000003,8.695054123557199,1958.0699999999997,4.694394570616112,538.0099999999984,2.6430265923816254,-173.0,-11.111111111111116,-28879850.0,-52.986467097948406,-109000.0,-93.96551724137932,0.001277964636225648,0.21826746055682023,16.417157676034776,1.691640700488617
New Braunfels,TEXAS,2013,MSA,57944.13,51265.36,109209.48,"28,889.19","25,688.78",54577.97,5269,1410698000.0,2247948100.0,0.6844025423098106,1866.4898,1660.0299999999988,2.949376466888509,4001.6500000000015,8.466643858469848,5661.669999999998,5.467686858852927,2073.4500000000044,3.949088573707571,455.0,9.451599501454089,-825234710.0,-36.90785086282852,965820600.0,75.3295284595331,-0.011324434846592735,-1.6277124818241617,32.105899999999565,1.7502279648223817
New Braunfels,TEXAS,2014,MSA,61201.71,57007.11,118208.81,"29,801.38","27,887.53",57688.91,4708,1026154650.0,124285400.0,0.7020065698293855,1927.8034,3257.5800000000017,5.621932713460365,5741.75,11.200057894843617,8999.330000000002,8.240429310715513,3110.9400000000023,5.699992139685661,-561.0,-10.647181628392488,-384543350.0,-27.259083801068694,-2123662700.0,-94.47116239027049,0.017604027519574905,2.5721744779267697,61.31359999999995,3.2849683936124308
New Braunfels,TEXAS,2015,MSA,62350.08,62135.25,124485.33,"30,010.40","29,551.13",59561.52,5278,2142740070.0,455955500.0,0.7018389766819719,1965.9885,1148.3700000000026,1.8763691406661787,5128.139999999999,8.995614757527616,6276.520000000004,5.309688846372795,1872.6099999999933,3.246048503949872,570.0,12.107051826677996,1116585420.0,108.81258687469769,331670100.0,266.86167482262596,-0.00016759314741354725,-0.023873444297572988,38.18509999999992,1.980756958930563
New Castle,WEST VIRGINIA,2013,CSA,3638.8,2934.56,6573.36,"1,814.20","1,470.49",3284.69,759,9586250.0,17600.0,0.730027675962797,1399.7422316989023,-90.36999999999989,-2.4233274428357987,116.7199999999998,4.14217982568208,26.349999999999454,0.4024738010175444,-33.51999999999998,-1.0101832011837675,-100.0,-11.64144353899884,-92943700.0,-90.65029291441184,-12400.0,-41.333333333333336,-0.006844983654582304,-0.9289235480844926,-34.94234390368683,-2.435541895263671
New Castle,WEST VIRGINIA,2014,CSA,3600.98,3107.25,6708.23,"1,753.45","1,520.05",3273.5,1056,10330200.0,85000.0,0.7339490284371262,1583.346200110914,-37.820000000000164,-1.0393536330658537,172.69000000000005,5.884698217109219,134.8699999999999,2.0517665242737237,-11.190000000000055,-0.34067141800291356,297.0,39.13043478260869,743950.0,7.760594601642978,67400.0,382.95454545454544,0.003921352474329121,0.5371512072001261,183.60396841201168,13.116984274252186
New Castle,WEST VIRGINIA,2015,CSA,3574.21,3274.79,6848.99,"1,720.34","1,557.47",3277.81,895,20726000.0,0.0,0.7345927192434494,1580.0253143847538,-26.769999999999982,-0.7434087387322319,167.53999999999996,5.3919060262289875,140.76000000000022,2.098318036203284,4.309999999999945,0.13166335726286782,-161.0,-15.246212121212121,10395800.0,100.63503126754566,-85000.0,-100.0,0.000643690806323205,0.08770238550406262,-3.3208857261602134,-0.20973844671036135
New Orleans,MISSISSIPPI,2013,CSA,5670.75,4438.5,10109.25,"2,827.26","2,224.11",5051.37,661,609917000.0,0.0,0.6653716354395071,874.636944461657,-60.86999999999989,-1.0620034126477274,207.72000000000025,4.909732957043378,146.85000000000036,1.4740423994218377,2.6400000000003274,0.05229037797624958,-410.0,-38.281979458450046,570805800.0,1459.4433308106118,-16500.0,-100.0,-0.009294015047299431,-1.3775734751863111,19.537369865911955,2.2848064069203255
New Orleans,MISSISSIPPI,2014,CSA,5662.25,4850.65,10512.91,"2,757.16","2,372.91",5130.07,899,212068580.0,10190000.0,0.6774677598148451,956.1497694091496,-8.5,-0.14989198959572958,412.14999999999964,9.285794750478749,403.65999999999985,3.992976729233133,78.69999999999982,1.5579931780883127,238.0,36.006051437216335,-397848420.0,-65.22992800659762,10190000.0,inf,0.012096124375338024,1.817950109542621,81.51282494749262,9.319618324339608
New Orleans,MISSISSIPPI,2015,CSA,5615.18,5251.87,10867.05,"2,702.70","2,497.76",5200.46,863,20230160.0,8843600.0,0.6728813420293568,976.7216418742064,-47.06999999999971,-0.8312949799108127,401.22000000000025,8.271468772226399,354.1399999999994,3.3686201061361665,70.39000000000033,1.372106033640863,-36.0,-4.004449388209119,-191838420.0,-90.46055761772914,-1346400.0,-13.212953876349365,-0.004586417785488295,-0.6769942508764948,20.5718724650568,2.1515324401290226
New Ulm,MINNESOTA,2013,CSA,12726.62,9835.25,22561.87,"6,345.11","4,928.39",11273.5,1836,112088200.0,2040000.0,0.5135850223477777,5969.764275084313,-280.35999999999876,-2.1554580694365555,533.9400000000005,5.740481717091472,253.5699999999997,1.1366621392038034,-30.3700000000008,-0.26866904874172093,59.0,3.320202588632526,53790500.0,92.26864867739208,-505000.0,-19.842829076620827,0.022320286577697523,4.5434334998031956,-176.12271721686557,-2.865700547984218
New Ulm,MINNESOTA,2014,CSA,12953.94,10644.67,23598.61,"6,307.75","5,207.31",11515.06,1799,47553200.0,538000.0,0.4606729250298674,7055.374228901185,227.3199999999997,1.786177319665394,809.4200000000001,8.229785719732586,1036.7400000000016,4.595097835418782,241.5599999999995,2.142724087461745,-37.0,-2.015250544662306,-64535000.0,-57.575195248027896,-1502000.0,-73.62745098039215,-0.0529120973179103,-10.302500076040088,1085.609953816872,18.185139375566717
New Ulm,MINNESOTA,2015,CSA,12719.62,11562.42,24282.04,"6,122.22","5,499.01",11621.23,1231,5607900.0,211000.0,0.4955636801025148,7191.263942181402,-234.3199999999997,-1.8088705058074916,917.75,8.621685782649902,683.4300000000003,2.8960604035576765,106.17000000000007,0.9220099591317865,-568.0,-31.57309616453585,-41945300.0,-88.20710278172658,-327000.0,-60.78066914498142,0.034890755072647384,7.573867092446407,135.8897132802167,1.9260454353160483
New York,PENNSYLVANIA,2013,CSA,25825.58,22435.27,48260.85,"12,875.85","11,242.19",24118.04,1803,24947250.0,15000.0,0.6919568907699687,7988.553699999999,58.37000000000262,0.22652821163022807,1013.7799999999988,4.7325372791528375,1072.1500000000015,2.272048181026398,191.76000000000204,0.8014618235680615,118.0,7.002967359050438,-17824000.0,-41.672852675570624,13500.0,900.0,-0.006878616222191214,-0.9842968986789602,-172.4202000000014,-2.1127404904456526
New York,PENNSYLVANIA,2014,CSA,27048.07,23908.91,50956.98,"13,170.71","11,696.09",24866.8,1676,18892750.0,2000.0,0.7013665100755421,8336.8659,1222.489999999998,4.73364005764827,1473.6399999999994,6.568407690212763,2696.1300000000047,5.586577940504589,748.7599999999984,3.1045640524685947,-127.0,-7.043815862451474,-6054500.0,-24.26920802894107,-13000.0,-86.66666666666667,0.00940961930557338,1.359856290339545,348.3122000000021,4.360140935148271
New York,PENNSYLVANIA,2015,CSA,27623.41,26025.95,53649.37,"13,295.73","12,377.78",25673.5,1470,20544350.0,0.0,0.6979992661511109,8401.3345,575.3400000000001,2.1271018597630142,2117.040000000001,8.854606922691177,2692.3899999999994,5.283652995134336,806.7000000000007,3.244084482120746,-206.0,-12.29116945107399,1651600.0,8.741977742784934,-2000.0,-100.0,-0.003367243924431218,-0.48009762029677105,64.46860000000015,0.7732953938961673
Newark,PENNSYLVANIA,2013,CSA,25825.58,22435.27,48260.85,"12,875.85","11,242.19",24118.04,1803,24947250.0,15000.0,0.6919568907699687,7988.553699999999,58.37000000000262,0.22652821163022807,1013.7799999999988,4.7325372791528375,1072.1500000000015,2.272048181026398,191.76000000000204,0.8014618235680615,118.0,7.002967359050438,-17824000.0,-41.672852675570624,13500.0,900.0,-0.006878616222191214,-0.9842968986789602,-172.4202000000014,-2.1127404904456526
Newark,PENNSYLVANIA,2014,CSA,27048.07,23908.91,50956.98,"13,170.71","11,696.09",24866.8,1676,18892750.0,2000.0,0.7013665100755421,8336.8659,1222.489999999998,4.73364005764827,1473.6399999999994,6.568407690212763,2696.1300000000047,5.586577940504589,748.7599999999984,3.1045640524685947,-127.0,-7.043815862451474,-6054500.0,-24.26920802894107,-13000.0,-86.66666666666667,0.00940961930557338,1.359856290339545,348.3122000000021,4.360140935148271
Newark,PENNSYLVANIA,2015,CSA,27623.41,26025.95,53649.37,"13,295.73","12,377.78",25673.5,1470,20544350.0,0.0,0.6979992661511109,8401.3345,575.3400000000001,2.1271018597630142,2117.040000000001,8.854606922691177,2692.3899999999994,5.283652995134336,806.7000000000007,3.244084482120746,-206.0,-12.29116945107399,1651600.0,8.741977742784934,-2000.0,-100.0,-0.003367243924431218,-0.48009762029677105,64.46860000000015,0.7732953938961673
Newberry,SOUTH CAROLINA,2013,CSA,9918.24,9398.86,19317.1,"4,944.94","4,709.72",9654.65,920,18369000.0,10000.0,0.6900634147202876,1724.3450239624317,154.5599999999995,1.5830096848729047,602.4800000000014,6.849181140423699,757.0399999999972,4.078866124355196,240.82999999999993,2.5582600899528574,-355.0,-27.84313725490196,9547500.0,108.22989287536133,-550000.0,-98.21428571428571,-0.0027519835829880046,-0.397217439122699,-64.87258180789559,-3.625751367451213
Newberry,SOUTH CAROLINA,2014,CSA,10279.53,10326.1,20605.63,"5,005.48","5,051.47",10056.95,782,12054900.0,27200.0,0.6981332504462022,1778.9802306150066,361.2900000000009,3.6426825727145173,927.2399999999998,9.865451767554777,1288.5300000000025,6.67041119008549,402.3000000000011,4.166904030700236,-138.0,-15.000000000000002,-6314100.0,-34.37367303609342,17200.0,172.00000000000003,0.008069835725914576,1.1694339322692038,54.63520665257488,3.1684614095981
Newberry,SOUTH CAROLINA,2015,CSA,10292.62,11156.6,21449.22,"4,954.05","5,306.01",10260.06,1317,153771870.0,24847000.0,0.6970492137288687,1808.844722676348,13.090000000000146,0.12734045233586677,830.5,8.04272668287156,843.5900000000001,4.093978199162085,203.10999999999876,2.019598387184973,535.0,68.41432225063939,141716970.0,1175.5963964860762,24819800.0,91249.26470588235,-0.0010840367173334808,-0.15527647718263093,29.86449206134148,1.6787422112620742
Nogales,ARIZONA,2013,CSA,15357.06,12486.71,27843.77,"7,656.56","6,257.02",13913.58,561,154201200.0,16005000.0,0.3492283309256446,123.4536,147.5599999999995,0.9701831092409297,1109.449999999999,9.751469158655057,1257.010000000002,4.727954816607971,439.21999999999935,3.2596724445539405,63.0,12.650602409638555,132502200.0,610.6373565602102,16005000.0,inf,-0.010756638589008993,-2.988079919978748,-10.073800000000006,-7.544369170672094
